image_path,folder_name
/mnt/c/intern_project/images/bacterial_leaf_blight/108183.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/110234.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103177.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102902.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106292.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102940.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105122.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101169.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105486.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105561.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107643.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104518.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106413.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104942.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106599.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105794.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104106.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107979.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106615.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108415.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106754.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105648.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102835.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105306.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104017.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109121.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109831.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107928.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108005.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100760.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104324.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109588.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109785.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105623.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108522.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101544.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108541.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108018.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106949.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108696.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102639.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102127.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/110400.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102773.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109795.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102119.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109196.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104690.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108868.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100023.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104018.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103048.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101768.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101485.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101187.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100049.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104800.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105532.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109249.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107829.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102062.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105059.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106340.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108056.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106629.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101553.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107162.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109905.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102582.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/110083.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100623.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109635.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104752.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109520.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108231.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/110213.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103070.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102323.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104361.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105857.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109818.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107844.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108487.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107254.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107619.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105151.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103380.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100681.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101473.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102667.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104842.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103313.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103169.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108117.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109214.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102427.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107873.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105675.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108929.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100382.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108320.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105677.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102617.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102338.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104997.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101809.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100883.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104448.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102206.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108353.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107547.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104053.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105522.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109674.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106938.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100653.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100447.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100148.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104827.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101930.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104271.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100548.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109669.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103389.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102659.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107021.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109940.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100582.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102238.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108526.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103033.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101420.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103127.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104799.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102130.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108876.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101731.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107493.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108046.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105008.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109950.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102167.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104432.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/110315.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109315.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106760.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106272.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100709.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102555.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103032.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106202.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108817.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104458.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101718.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102106.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104657.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104428.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104430.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109306.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100982.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105272.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101428.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106539.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109366.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101649.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109673.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101979.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100234.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102544.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105324.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102648.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107592.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109173.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108199.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103276.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108340.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101933.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103734.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101652.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106005.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101406.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104255.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101425.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101938.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101849.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104316.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/102981.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108429.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103686.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103679.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/104635.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/107423.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108748.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108078.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108425.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101229.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105662.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105570.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109972.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101638.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109372.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105374.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105878.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105979.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101004.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103344.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/110079.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105477.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/103552.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108828.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106645.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105125.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101857.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106545.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/106698.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/100795.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/101918.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/105544.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/108668.jpg,bacterial_leaf_blight
/mnt/c/intern_project/images/bacterial_leaf_blight/109304.jpg,bacterial_leaf_blight
